areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
E12000005,West Midlands,region,2021-09-14,676383,14206,,,
E12000005,West Midlands,region,2021-09-13,673929,14183,,,
E12000005,West Midlands,region,2021-09-12,671457,14176,,,
E12000005,West Midlands,region,2021-09-11,669221,14166,,,
E12000005,West Midlands,region,2021-09-10,666451,14152,,,
E12000005,West Midlands,region,2021-09-09,663446,14134,,,
E12000005,West Midlands,region,2021-09-08,660147,14113,,,
E12000005,West Midlands,region,2021-09-07,657086,14099,,,
E12000005,West Midlands,region,2021-09-06,653971,14079,,,
E12000005,West Midlands,region,2021-09-05,651069,14074,,,
E12000005,West Midlands,region,2021-09-04,648416,14070,,,
E12000005,West Midlands,region,2021-09-03,645463,14057,,,
E12000005,West Midlands,region,2021-09-02,641526,14037,,,
E12000005,West Midlands,region,2021-09-01,638786,14023,,,
E12000005,West Midlands,region,2021-08-31,636038,13992,,,
E12000005,West Midlands,region,2021-08-30,633706,13988,,,
E12000005,West Midlands,region,2021-08-29,631241,13981,,,
E12000005,West Midlands,region,2021-08-28,628714,13965,,,
E12000005,West Midlands,region,2021-08-27,626318,13950,,,
E12000005,West Midlands,region,2021-08-26,623144,13943,,,
E12000005,West Midlands,region,2021-08-25,619907,13930,,,
E12000005,West Midlands,region,2021-08-24,617213,13909,,,
E12000005,West Midlands,region,2021-08-23,614719,13892,,,
E12000005,West Midlands,region,2021-08-22,612214,13889,,,
E12000005,West Midlands,region,2021-08-21,609293,13884,,,
E12000005,West Midlands,region,2021-08-20,606436,13872,,,
E12000005,West Midlands,region,2021-08-19,603646,13861,,,
E12000005,West Midlands,region,2021-08-18,600532,13851,,,
E12000005,West Midlands,region,2021-08-17,597426,13840,,,
E12000005,West Midlands,region,2021-08-16,595071,13819,,,
E12000005,West Midlands,region,2021-08-15,592601,13815,,,
E12000005,West Midlands,region,2021-08-14,590180,13805,,,
E12000005,West Midlands,region,2021-08-13,587431,13790,,,
E12000005,West Midlands,region,2021-08-12,584320,13778,,,
E12000005,West Midlands,region,2021-08-11,581683,13769,,,
E12000005,West Midlands,region,2021-08-10,578725,13758,,,
E12000005,West Midlands,region,2021-08-09,576612,13753,,,
E12000005,West Midlands,region,2021-08-08,574439,13748,,,
E12000005,West Midlands,region,2021-08-07,571646,13745,,,
E12000005,West Midlands,region,2021-08-06,569061,13738,,,
E12000005,West Midlands,region,2021-08-05,566507,13731,,,
E12000005,West Midlands,region,2021-08-04,564067,13723,,,
E12000005,West Midlands,region,2021-08-03,561477,13715,,,
E12000005,West Midlands,region,2021-08-02,559582,13693,,,
E12000005,West Midlands,region,2021-08-01,557721,13690,,,
E12000005,West Midlands,region,2021-07-31,555800,13682,,,
E12000005,West Midlands,region,2021-07-30,553597,13675,,,
E12000005,West Midlands,region,2021-07-29,551177,13670,,,
E12000005,West Midlands,region,2021-07-28,548609,13663,,,
E12000005,West Midlands,region,2021-07-27,546141,13659,,,
E12000005,West Midlands,region,2021-07-26,544094,13644,,,
E12000005,West Midlands,region,2021-07-25,541972,13641,,,
E12000005,West Midlands,region,2021-07-24,539332,13637,,,
E12000005,West Midlands,region,2021-07-23,535908,13632,,,
E12000005,West Midlands,region,2021-07-22,532215,13628,,,
E12000005,West Midlands,region,2021-07-21,528673,13625,,,
E12000005,West Midlands,region,2021-07-20,524491,13614,,,
E12000005,West Midlands,region,2021-07-19,520682,13601,,,
E12000005,West Midlands,region,2021-07-18,516764,13601,,,
E12000005,West Midlands,region,2021-07-17,512152,13597,,,
E12000005,West Midlands,region,2021-07-16,506670,13591,,,
E12000005,West Midlands,region,2021-07-15,501111,13587,,,
E12000005,West Midlands,region,2021-07-14,495891,13585,,,
E12000005,West Midlands,region,2021-07-13,492104,13582,,,
E12000005,West Midlands,region,2021-07-12,488467,13576,,,
E12000005,West Midlands,region,2021-07-11,485447,13575,,,
E12000005,West Midlands,region,2021-07-10,482577,13568,,,
E12000005,West Midlands,region,2021-07-09,479361,13567,,,
E12000005,West Midlands,region,2021-07-08,476010,13563,,,
E12000005,West Midlands,region,2021-07-07,472928,13561,,,
E12000005,West Midlands,region,2021-07-06,470196,13557,,,
E12000005,West Midlands,region,2021-07-05,467935,13555,,,
E12000005,West Midlands,region,2021-07-04,465552,13552,,,
E12000005,West Midlands,region,2021-07-03,463364,13552,,,
E12000005,West Midlands,region,2021-07-02,461162,13552,,,
E12000005,West Midlands,region,2021-07-01,458940,13548,,,
E12000005,West Midlands,region,2021-06-30,456505,13546,,,
E12000005,West Midlands,region,2021-06-29,454526,13545,,,
E12000005,West Midlands,region,2021-06-28,452783,13543,,,
E12000005,West Midlands,region,2021-06-27,451146,13543,,,
E12000005,West Midlands,region,2021-06-26,449957,13542,,,
E12000005,West Midlands,region,2021-06-25,448479,13539,,,
E12000005,West Midlands,region,2021-06-24,447221,13538,,,
E12000005,West Midlands,region,2021-06-23,445920,13534,,,
E12000005,West Midlands,region,2021-06-22,444812,13531,,,
E12000005,West Midlands,region,2021-06-21,443991,13529,,,
E12000005,West Midlands,region,2021-06-20,443254,13529,,,
E12000005,West Midlands,region,2021-06-19,442615,13529,,,
E12000005,West Midlands,region,2021-06-18,441956,13528,,,
E12000005,West Midlands,region,2021-06-17,441279,13527,,,
E12000005,West Midlands,region,2021-06-16,440493,13527,,,
E12000005,West Midlands,region,2021-06-15,439979,13530,,,
E12000005,West Midlands,region,2021-06-14,439501,13531,,,
E12000005,West Midlands,region,2021-06-13,438965,13530,,,
E12000005,West Midlands,region,2021-06-12,438501,13529,,,
E12000005,West Midlands,region,2021-06-11,438078,13530,,,
E12000005,West Midlands,region,2021-06-10,437538,13528,,,
E12000005,West Midlands,region,2021-06-09,437065,13528,,,
E12000005,West Midlands,region,2021-06-08,436611,13528,,,
E12000005,West Midlands,region,2021-06-07,436211,13527,,,
E12000005,West Midlands,region,2021-06-06,435850,13526,,,
E12000005,West Midlands,region,2021-06-05,435521,13528,,,
E12000005,West Midlands,region,2021-06-04,435167,13527,,,
E12000005,West Midlands,region,2021-06-03,434797,13524,,,
E12000005,West Midlands,region,2021-06-02,434488,13523,,,
E12000005,West Midlands,region,2021-06-01,434246,13519,,,
E12000005,West Midlands,region,2021-05-31,434051,13521,,,
E12000005,West Midlands,region,2021-05-30,433834,13520,,,
E12000005,West Midlands,region,2021-05-29,433652,13518,,,
E12000005,West Midlands,region,2021-05-28,433474,13515,,,
E12000005,West Midlands,region,2021-05-27,433248,13515,,,
E12000005,West Midlands,region,2021-05-26,433052,13513,,,
E12000005,West Midlands,region,2021-05-25,432855,13510,,,
E12000005,West Midlands,region,2021-05-24,432700,13509,,,
E12000005,West Midlands,region,2021-05-23,432584,13508,,,
E12000005,West Midlands,region,2021-05-22,432492,13509,,,
E12000005,West Midlands,region,2021-05-21,432355,13506,,,
E12000005,West Midlands,region,2021-05-20,432212,13507,,,
E12000005,West Midlands,region,2021-05-19,432019,13508,,,
E12000005,West Midlands,region,2021-05-18,431922,13507,,,
E12000005,West Midlands,region,2021-05-17,432297,13505,,,
E12000005,West Midlands,region,2021-05-16,432147,13506,,,
E12000005,West Midlands,region,2021-05-15,432051,13505,,,
E12000005,West Midlands,region,2021-05-14,431929,13504,,,
E12000005,West Midlands,region,2021-05-13,431783,13503,,,
E12000005,West Midlands,region,2021-05-12,431619,13501,,,
E12000005,West Midlands,region,2021-05-11,431466,13500,,,
E12000005,West Midlands,region,2021-05-10,431302,13500,,,
E12000005,West Midlands,region,2021-05-09,431136,13501,,,
E12000005,West Midlands,region,2021-05-08,431027,13499,,,
E12000005,West Midlands,region,2021-05-07,430902,13498,,,
E12000005,West Midlands,region,2021-05-06,430723,13497,,,
E12000005,West Midlands,region,2021-05-05,430537,13492,,,
E12000005,West Midlands,region,2021-05-04,430343,13491,,,
E12000005,West Midlands,region,2021-05-03,430191,13493,,,
E12000005,West Midlands,region,2021-05-02,430054,13491,,,
E12000005,West Midlands,region,2021-05-01,429924,13489,,,
E12000005,West Midlands,region,2021-04-30,429781,13488,,,
E12000005,West Midlands,region,2021-04-29,429609,13487,,,
E12000005,West Midlands,region,2021-04-28,429384,13488,,,
E12000005,West Midlands,region,2021-04-27,429200,13485,,,
E12000005,West Midlands,region,2021-04-26,428980,13485,,,
E12000005,West Midlands,region,2021-04-25,428841,13483,,,
E12000005,West Midlands,region,2021-04-24,428715,13479,,,
E12000005,West Midlands,region,2021-04-23,428526,13477,,,
E12000005,West Midlands,region,2021-04-22,428324,13473,,,
E12000005,West Midlands,region,2021-04-21,428082,13474,,,
E12000005,West Midlands,region,2021-04-20,427870,13471,,,
E12000005,West Midlands,region,2021-04-19,427658,13465,,,
E12000005,West Midlands,region,2021-04-18,427348,13466,,,
E12000005,West Midlands,region,2021-04-17,427185,13462,,,
E12000005,West Midlands,region,2021-04-16,427025,13464,,,
E12000005,West Midlands,region,2021-04-15,426801,13461,,,
E12000005,West Midlands,region,2021-04-14,426586,13456,,,
E12000005,West Midlands,region,2021-04-13,426420,13457,,,
E12000005,West Midlands,region,2021-04-12,426253,13456,,,
E12000005,West Midlands,region,2021-04-11,425942,13454,,,
E12000005,West Midlands,region,2021-04-10,425821,13454,,,
E12000005,West Midlands,region,2021-04-09,425574,13453,,,
E12000005,West Midlands,region,2021-04-08,426247,13450,,,
E12000005,West Midlands,region,2021-04-07,426005,13447,,,
E12000005,West Midlands,region,2021-04-06,425749,13448,,,
E12000005,West Midlands,region,2021-04-05,425537,13446,,,
E12000005,West Midlands,region,2021-04-04,425299,13442,,,
E12000005,West Midlands,region,2021-04-03,425090,13441,,,
E12000005,West Midlands,region,2021-04-02,424787,13435,,,
E12000005,West Midlands,region,2021-04-01,424426,13432,,,
E12000005,West Midlands,region,2021-03-31,424006,13424,,,
E12000005,West Midlands,region,2021-03-30,423650,13418,,,
E12000005,West Midlands,region,2021-03-29,423261,13416,,,
E12000005,West Midlands,region,2021-03-28,422789,13414,,,
E12000005,West Midlands,region,2021-03-27,422413,13411,,,
E12000005,West Midlands,region,2021-03-26,421969,13406,,,
E12000005,West Midlands,region,2021-03-25,421367,13404,,,
E12000005,West Midlands,region,2021-03-24,420815,13400,,,
E12000005,West Midlands,region,2021-03-23,420204,13387,,,
E12000005,West Midlands,region,2021-03-22,419635,13372,,,
E12000005,West Midlands,region,2021-03-21,419119,13369,,,
E12000005,West Midlands,region,2021-03-20,418579,13363,,,
E12000005,West Midlands,region,2021-03-19,417985,13348,,,
E12000005,West Midlands,region,2021-03-18,417593,13336,,,
E12000005,West Midlands,region,2021-03-17,416951,13326,,,
E12000005,West Midlands,region,2021-03-16,416237,13314,,,
E12000005,West Midlands,region,2021-03-15,415715,13306,,,
E12000005,West Midlands,region,2021-03-14,415234,13298,,,
E12000005,West Midlands,region,2021-03-13,414749,13296,,,
E12000005,West Midlands,region,2021-03-12,414138,13276,,,
E12000005,West Midlands,region,2021-03-11,413508,13256,,,
E12000005,West Midlands,region,2021-03-10,412798,13237,,,
E12000005,West Midlands,region,2021-03-09,412189,13217,,,
E12000005,West Midlands,region,2021-03-08,411637,13194,,,
E12000005,West Midlands,region,2021-03-07,411213,13188,,,
E12000005,West Midlands,region,2021-03-06,410655,13174,,,
E12000005,West Midlands,region,2021-03-05,410017,13156,,,
E12000005,West Midlands,region,2021-03-04,409391,13130,,,
E12000005,West Midlands,region,2021-03-03,408581,13091,,,
E12000005,West Midlands,region,2021-03-02,407826,13062,,,
E12000005,West Midlands,region,2021-03-01,407149,13012,,,
E12000005,West Midlands,region,2021-02-28,406555,13001,,,
E12000005,West Midlands,region,2021-02-27,405812,12936,,,
E12000005,West Midlands,region,2021-02-26,404913,12936,,,
E12000005,West Midlands,region,2021-02-25,403860,12895,,,
E12000005,West Midlands,region,2021-02-24,402659,12856,,,
E12000005,West Midlands,region,2021-02-23,401360,12809,,,
E12000005,West Midlands,region,2021-02-22,400402,12723,,,
E12000005,West Midlands,region,2021-02-21,399191,12705,,,
E12000005,West Midlands,region,2021-02-20,397939,12679,,,
E12000005,West Midlands,region,2021-02-19,396676,12618,,,
E12000005,West Midlands,region,2021-02-18,395334,12558,,,
E12000005,West Midlands,region,2021-02-17,393748,12510,,,
E12000005,West Midlands,region,2021-02-16,392115,12424,,,
E12000005,West Midlands,region,2021-02-15,390850,12327,,,
E12000005,West Midlands,region,2021-02-14,389813,12310,,,
E12000005,West Midlands,region,2021-02-13,388420,12279,,,
E12000005,West Midlands,region,2021-02-12,386835,12211,,,
E12000005,West Midlands,region,2021-02-11,385169,12134,,,
E12000005,West Midlands,region,2021-02-10,383519,12052,,,
E12000005,West Midlands,region,2021-02-09,381681,11915,,,
E12000005,West Midlands,region,2021-02-08,380307,11802,,,
E12000005,West Midlands,region,2021-02-07,378503,11758,,,
E12000005,West Midlands,region,2021-02-06,376480,11692,,,
E12000005,West Midlands,region,2021-02-05,374188,11621,,,
E12000005,West Midlands,region,2021-02-04,371914,11506,,,
E12000005,West Midlands,region,2021-02-03,369461,11427,,,
E12000005,West Midlands,region,2021-02-02,367136,11282,,,
E12000005,West Midlands,region,2021-02-01,365174,11125,,,
E12000005,West Midlands,region,2021-01-31,363115,11074,,,
E12000005,West Midlands,region,2021-01-30,360461,11000,,,
E12000005,West Midlands,region,2021-01-29,357384,10868,,,
E12000005,West Midlands,region,2021-01-28,353938,10741,,,
E12000005,West Midlands,region,2021-01-27,350487,10626,,,
E12000005,West Midlands,region,2021-01-26,347315,10460,,,
E12000005,West Midlands,region,2021-01-25,345877,10283,,,
E12000005,West Midlands,region,2021-01-24,343400,10222,,,
E12000005,West Midlands,region,2021-01-23,339683,10149,,,
E12000005,West Midlands,region,2021-01-22,335465,9990,,,
E12000005,West Midlands,region,2021-01-21,331288,9862,,,
E12000005,West Midlands,region,2021-01-20,326708,9746,,,
E12000005,West Midlands,region,2021-01-19,322166,9551,,,
E12000005,West Midlands,region,2021-01-18,318014,9390,,,
E12000005,West Midlands,region,2021-01-17,313323,9323,,,
E12000005,West Midlands,region,2021-01-16,309690,9271,,,
E12000005,West Midlands,region,2021-01-15,304626,9160,,,
E12000005,West Midlands,region,2021-01-14,297565,9056,,,
E12000005,West Midlands,region,2021-01-13,292732,8951,,,
E12000005,West Midlands,region,2021-01-12,288081,8788,,,
E12000005,West Midlands,region,2021-01-11,283325,8669,,,
E12000005,West Midlands,region,2021-01-10,277666,8614,,,
E12000005,West Midlands,region,2021-01-09,272941,8557,,,
E12000005,West Midlands,region,2021-01-08,268064,8467,,,
E12000005,West Midlands,region,2021-01-07,262495,8356,,,
E12000005,West Midlands,region,2021-01-06,257802,8266,,,
E12000005,West Midlands,region,2021-01-05,251663,8191,,,
E12000005,West Midlands,region,2021-01-04,246407,8122,,,
E12000005,West Midlands,region,2021-01-03,239698,8095,,,
E12000005,West Midlands,region,2021-01-02,236764,8059,,,
E12000005,West Midlands,region,2021-01-01,230343,8021,,,
E12000005,West Midlands,region,2020-12-31,227483,7960,,,
E12000005,West Midlands,region,2020-12-30,222497,7872,,,
E12000005,West Midlands,region,2020-12-29,219065,7781,,,
E12000005,West Midlands,region,2020-12-28,215072,7751,,,
E12000005,West Midlands,region,2020-12-27,212969,7707,,,
E12000005,West Midlands,region,2020-12-26,211715,7684,,,
E12000005,West Midlands,region,2020-12-25,209164,7665,,,
E12000005,West Midlands,region,2020-12-24,206669,7605,,,
E12000005,West Midlands,region,2020-12-23,204513,7547,,,
E12000005,West Midlands,region,2020-12-22,200911,7474,,,
E12000005,West Midlands,region,2020-12-21,198628,7399,,,
E12000005,West Midlands,region,2020-12-20,196774,7375,,,
E12000005,West Midlands,region,2020-12-19,194326,7341,,,
E12000005,West Midlands,region,2020-12-18,192586,7281,,,
E12000005,West Midlands,region,2020-12-17,190858,7221,,,
E12000005,West Midlands,region,2020-12-16,189106,7169,,,
E12000005,West Midlands,region,2020-12-15,187177,7090,,,
E12000005,West Midlands,region,2020-12-14,185604,7023,,,
E12000005,West Midlands,region,2020-12-13,184371,6997,,,
E12000005,West Midlands,region,2020-12-12,182594,6972,,,
E12000005,West Midlands,region,2020-12-11,181085,6909,,,
E12000005,West Midlands,region,2020-12-10,179456,6860,,,
E12000005,West Midlands,region,2020-12-09,177807,6796,,,
E12000005,West Midlands,region,2020-12-08,176426,6721,,,
E12000005,West Midlands,region,2020-12-07,175361,6661,,,
E12000005,West Midlands,region,2020-12-06,174027,6626,,,
E12000005,West Midlands,region,2020-12-05,172446,6594,,,
E12000005,West Midlands,region,2020-12-04,171135,6547,,,
E12000005,West Midlands,region,2020-12-03,169674,6485,,,
E12000005,West Midlands,region,2020-12-02,168318,6439,,,
E12000005,West Midlands,region,2020-12-01,166823,6357,,,
E12000005,West Midlands,region,2020-11-30,165388,6276,,,
E12000005,West Midlands,region,2020-11-29,163670,6250,,,
E12000005,West Midlands,region,2020-11-28,162501,6219,,,
E12000005,West Midlands,region,2020-11-27,160824,6154,,,
E12000005,West Midlands,region,2020-11-26,159106,6101,,,
E12000005,West Midlands,region,2020-11-25,156869,6057,,,
E12000005,West Midlands,region,2020-11-24,154445,5970,,,
E12000005,West Midlands,region,2020-11-23,153201,5891,,,
E12000005,West Midlands,region,2020-11-22,151181,5864,,,
E12000005,West Midlands,region,2020-11-21,148716,5813,,,
E12000005,West Midlands,region,2020-11-20,145978,5756,,,
E12000005,West Midlands,region,2020-11-19,142940,5709,,,
E12000005,West Midlands,region,2020-11-18,139707,5660,,,
E12000005,West Midlands,region,2020-11-17,137701,5606,,,
E12000005,West Midlands,region,2020-11-16,135062,5535,,,
E12000005,West Midlands,region,2020-11-15,131607,5515,,,
E12000005,West Midlands,region,2020-11-14,128482,5491,,,
E12000005,West Midlands,region,2020-11-13,125492,5449,,,
E12000005,West Midlands,region,2020-11-12,122342,5402,,,
E12000005,West Midlands,region,2020-11-11,117994,5339,,,
E12000005,West Midlands,region,2020-11-10,115294,5297,,,
E12000005,West Midlands,region,2020-11-09,112506,5247,,,
E12000005,West Midlands,region,2020-11-08,109523,5212,,,
E12000005,West Midlands,region,2020-11-07,107158,5192,,,
E12000005,West Midlands,region,2020-11-06,104520,5160,,,
E12000005,West Midlands,region,2020-11-05,101648,5130,,,
E12000005,West Midlands,region,2020-11-04,99268,5104,,,
E12000005,West Midlands,region,2020-11-03,96012,5056,,,
E12000005,West Midlands,region,2020-11-02,93860,5014,,,
E12000005,West Midlands,region,2020-11-01,92134,5000,,,
E12000005,West Midlands,region,2020-10-31,88879,4974,,,
E12000005,West Midlands,region,2020-10-30,87086,4945,,,
E12000005,West Midlands,region,2020-10-29,84720,4930,,,
E12000005,West Midlands,region,2020-10-28,82363,4902,,,
E12000005,West Midlands,region,2020-10-27,79787,4877,,,
E12000005,West Midlands,region,2020-10-26,77559,4859,,,
E12000005,West Midlands,region,2020-10-25,75389,4843,,,
E12000005,West Midlands,region,2020-10-24,73950,4826,,,
E12000005,West Midlands,region,2020-10-23,71898,4815,,,
E12000005,West Midlands,region,2020-10-22,69718,4802,,,
E12000005,West Midlands,region,2020-10-21,68024,4790,,,
E12000005,West Midlands,region,2020-10-20,65597,4778,,,
E12000005,West Midlands,region,2020-10-19,63822,4766,,,
E12000005,West Midlands,region,2020-10-18,62439,4757,,,
E12000005,West Midlands,region,2020-10-17,61057,4752,,,
E12000005,West Midlands,region,2020-10-16,59937,4737,,,
E12000005,West Midlands,region,2020-10-15,58241,4724,,,
E12000005,West Midlands,region,2020-10-14,57001,4719,,,
E12000005,West Midlands,region,2020-10-13,55197,4713,,,
E12000005,West Midlands,region,2020-10-12,54111,4701,,,
E12000005,West Midlands,region,2020-10-11,53173,4697,,,
E12000005,West Midlands,region,2020-10-10,52227,4681,,,
E12000005,West Midlands,region,2020-10-09,51131,4685,,,
E12000005,West Midlands,region,2020-10-08,50326,4680,,,
E12000005,West Midlands,region,2020-10-07,49228,4670,,,
E12000005,West Midlands,region,2020-10-06,48300,4665,,,
E12000005,West Midlands,region,2020-10-05,47241,4662,,,
E12000005,West Midlands,region,2020-10-04,46335,4658,,,
E12000005,West Midlands,region,2020-10-03,44691,4654,,,
E12000005,West Midlands,region,2020-10-02,43652,4646,,,
E12000005,West Midlands,region,2020-10-01,43244,4641,,,
E12000005,West Midlands,region,2020-09-30,42638,4637,,,
E12000005,West Midlands,region,2020-09-29,42210,4628,,,
E12000005,West Midlands,region,2020-09-28,41596,4620,,,
E12000005,West Midlands,region,2020-09-27,41269,4619,,,
E12000005,West Midlands,region,2020-09-26,40700,4616,,,
E12000005,West Midlands,region,2020-09-25,40159,4613,,,
E12000005,West Midlands,region,2020-09-24,39587,4603,,,
E12000005,West Midlands,region,2020-09-23,38979,4599,,,
E12000005,West Midlands,region,2020-09-22,38077,4595,,,
E12000005,West Midlands,region,2020-09-21,37487,4582,,,
E12000005,West Midlands,region,2020-09-20,37029,4584,,,
E12000005,West Midlands,region,2020-09-19,36571,4578,,,
E12000005,West Midlands,region,2020-09-18,36129,4579,,,
E12000005,West Midlands,region,2020-09-17,35660,4575,,,
E12000005,West Midlands,region,2020-09-16,35321,4574,,,
E12000005,West Midlands,region,2020-09-15,34893,4572,,,
E12000005,West Midlands,region,2020-09-14,34556,4567,,,
E12000005,West Midlands,region,2020-09-13,34207,4567,,,
E12000005,West Midlands,region,2020-09-12,33810,4566,,,
E12000005,West Midlands,region,2020-09-11,33453,4565,,,
E12000005,West Midlands,region,2020-09-10,33037,4565,,,
E12000005,West Midlands,region,2020-09-09,32684,4564,,,
E12000005,West Midlands,region,2020-09-08,32356,4562,,,
E12000005,West Midlands,region,2020-09-07,32104,4560,,,
E12000005,West Midlands,region,2020-09-06,31674,4560,,,
E12000005,West Midlands,region,2020-09-05,31254,4560,,,
E12000005,West Midlands,region,2020-09-04,31077,4558,,,
E12000005,West Midlands,region,2020-09-03,30870,4558,,,
E12000005,West Midlands,region,2020-09-02,30708,4556,,,
E12000005,West Midlands,region,2020-09-01,30563,4554,,,
E12000005,West Midlands,region,2020-08-31,30462,4554,,,
E12000005,West Midlands,region,2020-08-30,30347,4554,,,
E12000005,West Midlands,region,2020-08-29,30190,,,,
E12000005,West Midlands,region,2020-08-28,30075,4552,,,
E12000005,West Midlands,region,2020-08-27,29950,4550,,,
E12000005,West Midlands,region,2020-08-26,29745,4545,,,
E12000005,West Midlands,region,2020-08-25,29637,4545,,,
E12000005,West Midlands,region,2020-08-24,29527,4545,,,
E12000005,West Midlands,region,2020-08-23,29450,4546,,,
E12000005,West Midlands,region,2020-08-22,29341,4545,,,
E12000005,West Midlands,region,2020-08-21,29232,4544,,,
E12000005,West Midlands,region,2020-08-20,29128,4545,,,
E12000005,West Midlands,region,2020-08-19,28990,4544,,,
E12000005,West Midlands,region,2020-08-18,28891,4542,,,
E12000005,West Midlands,region,2020-08-17,28754,4543,,,
E12000005,West Midlands,region,2020-08-16,28681,,,,
E12000005,West Midlands,region,2020-08-15,28547,,,,
E12000005,West Midlands,region,2020-08-14,28413,,,,
E12000005,West Midlands,region,2020-08-13,28142,,,,
E12000005,West Midlands,region,2020-08-12,28142,,,,
E12000005,West Midlands,region,2020-08-11,28011,,,,
E12000005,West Midlands,region,2020-08-10,27869,,,,
E12000005,West Midlands,region,2020-08-09,27792,,,,
E12000005,West Midlands,region,2020-08-08,27665,,,,
E12000005,West Midlands,region,2020-08-07,27599,,,,
E12000005,West Midlands,region,2020-08-06,27537,,,,
E12000005,West Midlands,region,2020-08-05,27450,,,,
E12000005,West Midlands,region,2020-08-04,27361,,,,
E12000005,West Midlands,region,2020-08-03,27311,,,,
E12000005,West Midlands,region,2020-08-02,27186,,,,
E12000005,West Midlands,region,2020-08-01,27132,,,,
E12000005,West Midlands,region,2020-07-31,27068,,,,
E12000005,West Midlands,region,2020-07-30,27008,,,,
E12000005,West Midlands,region,2020-07-29,26920,,,,
E12000005,West Midlands,region,2020-07-28,26855,,,,
E12000005,West Midlands,region,2020-07-27,26788,,,,
E12000005,West Midlands,region,2020-07-26,26719,,,,
E12000005,West Midlands,region,2020-07-25,26636,,,,
E12000005,West Midlands,region,2020-07-24,26534,,,,
E12000005,West Midlands,region,2020-07-23,26479,,,,
E12000005,West Midlands,region,2020-07-22,26390,,,,
E12000005,West Midlands,region,2020-07-21,26341,,,,
E12000005,West Midlands,region,2020-07-20,26282,,,,
E12000005,West Midlands,region,2020-07-19,26227,,,,
E12000005,West Midlands,region,2020-07-18,26145,,,,
E12000005,West Midlands,region,2020-07-17,26068,,,,
E12000005,West Midlands,region,2020-07-16,25981,,,,
E12000005,West Midlands,region,2020-07-15,25917,,,,
E12000005,West Midlands,region,2020-07-14,25852,,,,
E12000005,West Midlands,region,2020-07-13,25821,,,,
E12000005,West Midlands,region,2020-07-12,25767,,,,
E12000005,West Midlands,region,2020-07-11,25707,,,,
E12000005,West Midlands,region,2020-07-10,25583,,,,
E12000005,West Midlands,region,2020-07-09,25527,,,,
E12000005,West Midlands,region,2020-07-08,25466,,,,
E12000005,West Midlands,region,2020-07-07,25427,,,,
E12000005,West Midlands,region,2020-07-06,25390,,,,
E12000005,West Midlands,region,2020-07-05,25389,,,,
E12000005,West Midlands,region,2020-07-04,25323,,,,
E12000005,West Midlands,region,2020-07-03,25260,,,,
E12000005,West Midlands,region,2020-07-02,25231,,,,
E12000005,West Midlands,region,2020-07-01,25176,,,,
E12000005,West Midlands,region,2020-06-30,17077,,,,
E12000005,West Midlands,region,2020-06-29,17068,,,,
E12000005,West Midlands,region,2020-06-28,17055,,,,
E12000005,West Midlands,region,2020-06-27,17031,,,,
E12000005,West Midlands,region,2020-06-26,17012,,,,
E12000005,West Midlands,region,2020-06-25,16990,,,,
E12000005,West Midlands,region,2020-06-24,16962,,,,
E12000005,West Midlands,region,2020-06-23,16951,,,,
E12000005,West Midlands,region,2020-06-22,16923,,,,
E12000005,West Midlands,region,2020-06-21,16914,,,,
E12000005,West Midlands,region,2020-06-20,16898,,,,
E12000005,West Midlands,region,2020-06-19,16886,,,,
E12000005,West Midlands,region,2020-06-18,16828,,,,
E12000005,West Midlands,region,2020-06-17,16807,,,,
E12000005,West Midlands,region,2020-06-16,16774,,,,
E12000005,West Midlands,region,2020-06-15,16742,,,,
E12000005,West Midlands,region,2020-06-14,16721,,,,
E12000005,West Midlands,region,2020-06-13,16679,,,,
E12000005,West Midlands,region,2020-06-12,16639,,,,
E12000005,West Midlands,region,2020-06-11,16606,,,,
E12000005,West Midlands,region,2020-06-10,16557,,,,
E12000005,West Midlands,region,2020-06-09,16531,,,,
E12000005,West Midlands,region,2020-06-08,16468,,,,
E12000005,West Midlands,region,2020-06-07,16464,,,,
E12000005,West Midlands,region,2020-06-06,16428,,,,
E12000005,West Midlands,region,2020-06-05,16388,,,,
E12000005,West Midlands,region,2020-06-04,16349,,,,
E12000005,West Midlands,region,2020-06-03,16296,,,,
E12000005,West Midlands,region,2020-06-02,16258,,,,
E12000005,West Midlands,region,2020-06-01,16193,,,,
E12000005,West Midlands,region,2020-05-31,16164,,,,
E12000005,West Midlands,region,2020-05-30,16271,,,,
E12000005,West Midlands,region,2020-05-29,16863,,,,
E12000005,West Midlands,region,2020-05-28,16769,,,,
E12000005,West Midlands,region,2020-05-27,16692,,,,
E12000005,West Midlands,region,2020-05-26,16634,,,,
E12000005,West Midlands,region,2020-05-25,16580,,,,
E12000005,West Midlands,region,2020-05-24,16524,,,,
E12000005,West Midlands,region,2020-05-23,16440,,,,
E12000005,West Midlands,region,2020-05-22,16346,,,,
E12000005,West Midlands,region,2020-05-21,16203,,,,
E12000005,West Midlands,region,2020-05-20,16090,,,,
E12000005,West Midlands,region,2020-05-19,15980,,,,
